sample_id,image_id,row,col,label,roi_path,is_augmented,source_id,split
IMG_20260406_120332_r1_c1_aug4,yellow_IMG_20260406_120332,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r1_c1_aug4.jpg,True,IMG_20260406_120332_r1_c1,train
IMG_20260406_120332_r1_c2_aug1,yellow_IMG_20260406_120332,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r1_c2_aug1.jpg,True,IMG_20260406_120332_r1_c2,train
IMG_20260406_120332_r1_c2_aug2,yellow_IMG_20260406_120332,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r1_c2_aug2.jpg,True,IMG_20260406_120332_r1_c2,train
IMG_20260406_120332_r1_c2_aug3,yellow_IMG_20260406_120332,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r1_c2_aug3.jpg,True,IMG_20260406_120332_r1_c2,train
IMG_20260406_120332_r1_c2_aug4,yellow_IMG_20260406_120332,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r1_c2_aug4.jpg,True,IMG_20260406_120332_r1_c2,train
IMG_20260406_120332_r2_c0_aug1,yellow_IMG_20260406_120332,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c0_aug1.jpg,True,IMG_20260406_120332_r2_c0,train
IMG_20260406_120332_r2_c0_aug2,yellow_IMG_20260406_120332,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c0_aug2.jpg,True,IMG_20260406_120332_r2_c0,train
IMG_20260406_120332_r2_c0_aug3,yellow_IMG_20260406_120332,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c0_aug3.jpg,True,IMG_20260406_120332_r2_c0,train
IMG_20260406_120332_r2_c0_aug4,yellow_IMG_20260406_120332,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c0_aug4.jpg,True,IMG_20260406_120332_r2_c0,train
IMG_20260406_120332_r2_c1_aug1,yellow_IMG_20260406_120332,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c1_aug1.jpg,True,IMG_20260406_120332_r2_c1,train
IMG_20260406_120332_r2_c1_aug2,yellow_IMG_20260406_120332,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c1_aug2.jpg,True,IMG_20260406_120332_r2_c1,train
IMG_20260406_120332_r2_c1_aug3,yellow_IMG_20260406_120332,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c1_aug3.jpg,True,IMG_20260406_120332_r2_c1,train
IMG_20260406_120332_r2_c1_aug4,yellow_IMG_20260406_120332,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c1_aug4.jpg,True,IMG_20260406_120332_r2_c1,train
IMG_20260406_120332_r2_c2_aug1,yellow_IMG_20260406_120332,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c2_aug1.jpg,True,IMG_20260406_120332_r2_c2,train
IMG_20260406_120332_r2_c2_aug2,yellow_IMG_20260406_120332,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c2_aug2.jpg,True,IMG_20260406_120332_r2_c2,train
IMG_20260406_120332_r2_c2_aug3,yellow_IMG_20260406_120332,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c2_aug3.jpg,True,IMG_20260406_120332_r2_c2,train
IMG_20260406_120332_r2_c2_aug4,yellow_IMG_20260406_120332,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120332_r2_c2_aug4.jpg,True,IMG_20260406_120332_r2_c2,train
IMG_20260406_120342_r0_c0_aug1,yellow_IMG_20260406_120342,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c0_aug1.jpg,True,IMG_20260406_120342_r0_c0,train
IMG_20260406_120342_r0_c0_aug2,yellow_IMG_20260406_120342,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c0_aug2.jpg,True,IMG_20260406_120342_r0_c0,train
IMG_20260406_120342_r0_c0_aug3,yellow_IMG_20260406_120342,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c0_aug3.jpg,True,IMG_20260406_120342_r0_c0,train
IMG_20260406_120342_r0_c0_aug4,yellow_IMG_20260406_120342,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c0_aug4.jpg,True,IMG_20260406_120342_r0_c0,train
IMG_20260406_120342_r0_c1_aug1,yellow_IMG_20260406_120342,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c1_aug1.jpg,True,IMG_20260406_120342_r0_c1,train
IMG_20260406_120342_r0_c1_aug2,yellow_IMG_20260406_120342,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c1_aug2.jpg,True,IMG_20260406_120342_r0_c1,train
IMG_20260406_120342_r0_c1_aug3,yellow_IMG_20260406_120342,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c1_aug3.jpg,True,IMG_20260406_120342_r0_c1,train
IMG_20260406_120342_r0_c1_aug4,yellow_IMG_20260406_120342,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c1_aug4.jpg,True,IMG_20260406_120342_r0_c1,train
IMG_20260406_120342_r0_c2_aug1,yellow_IMG_20260406_120342,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c2_aug1.jpg,True,IMG_20260406_120342_r0_c2,train
IMG_20260406_120342_r0_c2_aug2,yellow_IMG_20260406_120342,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c2_aug2.jpg,True,IMG_20260406_120342_r0_c2,train
IMG_20260406_120342_r0_c2_aug3,yellow_IMG_20260406_120342,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c2_aug3.jpg,True,IMG_20260406_120342_r0_c2,train
IMG_20260406_120342_r0_c2_aug4,yellow_IMG_20260406_120342,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r0_c2_aug4.jpg,True,IMG_20260406_120342_r0_c2,train
IMG_20260406_120342_r1_c0_aug1,yellow_IMG_20260406_120342,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c0_aug1.jpg,True,IMG_20260406_120342_r1_c0,train
IMG_20260406_120342_r1_c0_aug2,yellow_IMG_20260406_120342,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c0_aug2.jpg,True,IMG_20260406_120342_r1_c0,train
IMG_20260406_120342_r1_c0_aug3,yellow_IMG_20260406_120342,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c0_aug3.jpg,True,IMG_20260406_120342_r1_c0,train
IMG_20260406_120342_r1_c0_aug4,yellow_IMG_20260406_120342,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c0_aug4.jpg,True,IMG_20260406_120342_r1_c0,train
IMG_20260406_120342_r1_c1_aug1,yellow_IMG_20260406_120342,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c1_aug1.jpg,True,IMG_20260406_120342_r1_c1,train
IMG_20260406_120342_r1_c1_aug2,yellow_IMG_20260406_120342,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c1_aug2.jpg,True,IMG_20260406_120342_r1_c1,train
IMG_20260406_120342_r1_c1_aug3,yellow_IMG_20260406_120342,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c1_aug3.jpg,True,IMG_20260406_120342_r1_c1,train
IMG_20260406_120342_r1_c1_aug4,yellow_IMG_20260406_120342,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c1_aug4.jpg,True,IMG_20260406_120342_r1_c1,train
IMG_20260406_120342_r1_c2_aug1,yellow_IMG_20260406_120342,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c2_aug1.jpg,True,IMG_20260406_120342_r1_c2,train
IMG_20260406_120342_r1_c2_aug2,yellow_IMG_20260406_120342,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c2_aug2.jpg,True,IMG_20260406_120342_r1_c2,train
IMG_20260406_120342_r1_c2_aug3,yellow_IMG_20260406_120342,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c2_aug3.jpg,True,IMG_20260406_120342_r1_c2,train
IMG_20260406_120342_r1_c2_aug4,yellow_IMG_20260406_120342,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r1_c2_aug4.jpg,True,IMG_20260406_120342_r1_c2,train
IMG_20260406_120342_r2_c0_aug1,yellow_IMG_20260406_120342,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c0_aug1.jpg,True,IMG_20260406_120342_r2_c0,train
IMG_20260406_120342_r2_c0_aug2,yellow_IMG_20260406_120342,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c0_aug2.jpg,True,IMG_20260406_120342_r2_c0,train
IMG_20260406_120342_r2_c0_aug3,yellow_IMG_20260406_120342,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c0_aug3.jpg,True,IMG_20260406_120342_r2_c0,train
IMG_20260406_120342_r2_c0_aug4,yellow_IMG_20260406_120342,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c0_aug4.jpg,True,IMG_20260406_120342_r2_c0,train
IMG_20260406_120342_r2_c1_aug1,yellow_IMG_20260406_120342,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c1_aug1.jpg,True,IMG_20260406_120342_r2_c1,train
IMG_20260406_120342_r2_c1_aug2,yellow_IMG_20260406_120342,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c1_aug2.jpg,True,IMG_20260406_120342_r2_c1,train
IMG_20260406_120342_r2_c1_aug3,yellow_IMG_20260406_120342,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c1_aug3.jpg,True,IMG_20260406_120342_r2_c1,train
IMG_20260406_120342_r2_c1_aug4,yellow_IMG_20260406_120342,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c1_aug4.jpg,True,IMG_20260406_120342_r2_c1,train
IMG_20260406_120342_r2_c2_aug1,yellow_IMG_20260406_120342,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c2_aug1.jpg,True,IMG_20260406_120342_r2_c2,train
IMG_20260406_120342_r2_c2_aug2,yellow_IMG_20260406_120342,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c2_aug2.jpg,True,IMG_20260406_120342_r2_c2,train
IMG_20260406_120342_r2_c2_aug3,yellow_IMG_20260406_120342,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c2_aug3.jpg,True,IMG_20260406_120342_r2_c2,train
IMG_20260406_120342_r2_c2_aug4,yellow_IMG_20260406_120342,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120342_r2_c2_aug4.jpg,True,IMG_20260406_120342_r2_c2,train
IMG_20260406_120353_r0_c0_aug1,yellow_IMG_20260406_120353,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c0_aug1.jpg,True,IMG_20260406_120353_r0_c0,train
IMG_20260406_120353_r0_c0_aug2,yellow_IMG_20260406_120353,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c0_aug2.jpg,True,IMG_20260406_120353_r0_c0,train
IMG_20260406_120353_r0_c0_aug3,yellow_IMG_20260406_120353,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c0_aug3.jpg,True,IMG_20260406_120353_r0_c0,train
IMG_20260406_120353_r0_c0_aug4,yellow_IMG_20260406_120353,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c0_aug4.jpg,True,IMG_20260406_120353_r0_c0,train
IMG_20260406_120353_r0_c1_aug1,yellow_IMG_20260406_120353,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c1_aug1.jpg,True,IMG_20260406_120353_r0_c1,train
IMG_20260406_120353_r0_c1_aug2,yellow_IMG_20260406_120353,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c1_aug2.jpg,True,IMG_20260406_120353_r0_c1,train
IMG_20260406_120353_r0_c1_aug3,yellow_IMG_20260406_120353,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c1_aug3.jpg,True,IMG_20260406_120353_r0_c1,train
IMG_20260406_120353_r0_c1_aug4,yellow_IMG_20260406_120353,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c1_aug4.jpg,True,IMG_20260406_120353_r0_c1,train
IMG_20260406_120353_r0_c2_aug1,yellow_IMG_20260406_120353,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c2_aug1.jpg,True,IMG_20260406_120353_r0_c2,train
IMG_20260406_120353_r0_c2_aug2,yellow_IMG_20260406_120353,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c2_aug2.jpg,True,IMG_20260406_120353_r0_c2,train
IMG_20260406_120353_r0_c2_aug3,yellow_IMG_20260406_120353,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c2_aug3.jpg,True,IMG_20260406_120353_r0_c2,train
IMG_20260406_120353_r0_c2_aug4,yellow_IMG_20260406_120353,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r0_c2_aug4.jpg,True,IMG_20260406_120353_r0_c2,train
IMG_20260406_120353_r1_c0_aug1,yellow_IMG_20260406_120353,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c0_aug1.jpg,True,IMG_20260406_120353_r1_c0,train
IMG_20260406_120353_r1_c0_aug2,yellow_IMG_20260406_120353,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c0_aug2.jpg,True,IMG_20260406_120353_r1_c0,train
IMG_20260406_120353_r1_c0_aug3,yellow_IMG_20260406_120353,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c0_aug3.jpg,True,IMG_20260406_120353_r1_c0,train
IMG_20260406_120353_r1_c0_aug4,yellow_IMG_20260406_120353,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c0_aug4.jpg,True,IMG_20260406_120353_r1_c0,train
IMG_20260406_120353_r1_c1_aug1,yellow_IMG_20260406_120353,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c1_aug1.jpg,True,IMG_20260406_120353_r1_c1,train
IMG_20260406_120353_r1_c1_aug2,yellow_IMG_20260406_120353,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c1_aug2.jpg,True,IMG_20260406_120353_r1_c1,train
IMG_20260406_120353_r1_c1_aug3,yellow_IMG_20260406_120353,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c1_aug3.jpg,True,IMG_20260406_120353_r1_c1,train
IMG_20260406_120353_r1_c1_aug4,yellow_IMG_20260406_120353,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c1_aug4.jpg,True,IMG_20260406_120353_r1_c1,train
IMG_20260406_120353_r1_c2_aug1,yellow_IMG_20260406_120353,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c2_aug1.jpg,True,IMG_20260406_120353_r1_c2,train
IMG_20260406_120353_r1_c2_aug2,yellow_IMG_20260406_120353,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c2_aug2.jpg,True,IMG_20260406_120353_r1_c2,train
IMG_20260406_120353_r1_c2_aug3,yellow_IMG_20260406_120353,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c2_aug3.jpg,True,IMG_20260406_120353_r1_c2,train
IMG_20260406_120353_r1_c2_aug4,yellow_IMG_20260406_120353,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r1_c2_aug4.jpg,True,IMG_20260406_120353_r1_c2,train
IMG_20260406_120353_r2_c0_aug1,yellow_IMG_20260406_120353,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c0_aug1.jpg,True,IMG_20260406_120353_r2_c0,train
IMG_20260406_120353_r2_c0_aug2,yellow_IMG_20260406_120353,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c0_aug2.jpg,True,IMG_20260406_120353_r2_c0,train
IMG_20260406_120353_r2_c0_aug3,yellow_IMG_20260406_120353,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c0_aug3.jpg,True,IMG_20260406_120353_r2_c0,train
IMG_20260406_120353_r2_c0_aug4,yellow_IMG_20260406_120353,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c0_aug4.jpg,True,IMG_20260406_120353_r2_c0,train
IMG_20260406_120353_r2_c1_aug1,yellow_IMG_20260406_120353,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c1_aug1.jpg,True,IMG_20260406_120353_r2_c1,train
IMG_20260406_120353_r2_c1_aug2,yellow_IMG_20260406_120353,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c1_aug2.jpg,True,IMG_20260406_120353_r2_c1,train
IMG_20260406_120353_r2_c1_aug3,yellow_IMG_20260406_120353,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c1_aug3.jpg,True,IMG_20260406_120353_r2_c1,train
IMG_20260406_120353_r2_c1_aug4,yellow_IMG_20260406_120353,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c1_aug4.jpg,True,IMG_20260406_120353_r2_c1,train
IMG_20260406_120353_r2_c2_aug1,yellow_IMG_20260406_120353,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c2_aug1.jpg,True,IMG_20260406_120353_r2_c2,train
IMG_20260406_120353_r2_c2_aug2,yellow_IMG_20260406_120353,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c2_aug2.jpg,True,IMG_20260406_120353_r2_c2,train
IMG_20260406_120353_r2_c2_aug3,yellow_IMG_20260406_120353,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c2_aug3.jpg,True,IMG_20260406_120353_r2_c2,train
IMG_20260406_120353_r2_c2_aug4,yellow_IMG_20260406_120353,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120353_r2_c2_aug4.jpg,True,IMG_20260406_120353_r2_c2,train
IMG_20260406_120430_r0_c0_aug1,yellow_IMG_20260406_120430,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c0_aug1.jpg,True,IMG_20260406_120430_r0_c0,train
IMG_20260406_120430_r0_c0_aug2,yellow_IMG_20260406_120430,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c0_aug2.jpg,True,IMG_20260406_120430_r0_c0,train
IMG_20260406_120430_r0_c0_aug3,yellow_IMG_20260406_120430,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c0_aug3.jpg,True,IMG_20260406_120430_r0_c0,train
IMG_20260406_120430_r0_c0_aug4,yellow_IMG_20260406_120430,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c0_aug4.jpg,True,IMG_20260406_120430_r0_c0,train
IMG_20260406_120430_r0_c1_aug1,yellow_IMG_20260406_120430,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c1_aug1.jpg,True,IMG_20260406_120430_r0_c1,train
IMG_20260406_120430_r0_c1_aug2,yellow_IMG_20260406_120430,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c1_aug2.jpg,True,IMG_20260406_120430_r0_c1,train
IMG_20260406_120430_r0_c1_aug3,yellow_IMG_20260406_120430,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c1_aug3.jpg,True,IMG_20260406_120430_r0_c1,train
IMG_20260406_120430_r0_c1_aug4,yellow_IMG_20260406_120430,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c1_aug4.jpg,True,IMG_20260406_120430_r0_c1,train
IMG_20260406_120430_r0_c2_aug1,yellow_IMG_20260406_120430,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c2_aug1.jpg,True,IMG_20260406_120430_r0_c2,train
IMG_20260406_120430_r0_c2_aug2,yellow_IMG_20260406_120430,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c2_aug2.jpg,True,IMG_20260406_120430_r0_c2,train
IMG_20260406_120430_r0_c2_aug3,yellow_IMG_20260406_120430,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c2_aug3.jpg,True,IMG_20260406_120430_r0_c2,train
IMG_20260406_120430_r0_c2_aug4,yellow_IMG_20260406_120430,0,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r0_c2_aug4.jpg,True,IMG_20260406_120430_r0_c2,train
IMG_20260406_120430_r1_c0_aug1,yellow_IMG_20260406_120430,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c0_aug1.jpg,True,IMG_20260406_120430_r1_c0,train
IMG_20260406_120430_r1_c0_aug2,yellow_IMG_20260406_120430,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c0_aug2.jpg,True,IMG_20260406_120430_r1_c0,train
IMG_20260406_120430_r1_c0_aug3,yellow_IMG_20260406_120430,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c0_aug3.jpg,True,IMG_20260406_120430_r1_c0,train
IMG_20260406_120430_r1_c0_aug4,yellow_IMG_20260406_120430,1,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c0_aug4.jpg,True,IMG_20260406_120430_r1_c0,train
IMG_20260406_120430_r1_c1_aug1,yellow_IMG_20260406_120430,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c1_aug1.jpg,True,IMG_20260406_120430_r1_c1,train
IMG_20260406_120430_r1_c1_aug2,yellow_IMG_20260406_120430,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c1_aug2.jpg,True,IMG_20260406_120430_r1_c1,train
IMG_20260406_120430_r1_c1_aug3,yellow_IMG_20260406_120430,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c1_aug3.jpg,True,IMG_20260406_120430_r1_c1,train
IMG_20260406_120430_r1_c1_aug4,yellow_IMG_20260406_120430,1,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c1_aug4.jpg,True,IMG_20260406_120430_r1_c1,train
IMG_20260406_120430_r1_c2_aug1,yellow_IMG_20260406_120430,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c2_aug1.jpg,True,IMG_20260406_120430_r1_c2,train
IMG_20260406_120430_r1_c2_aug2,yellow_IMG_20260406_120430,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c2_aug2.jpg,True,IMG_20260406_120430_r1_c2,train
IMG_20260406_120430_r1_c2_aug3,yellow_IMG_20260406_120430,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c2_aug3.jpg,True,IMG_20260406_120430_r1_c2,train
IMG_20260406_120430_r1_c2_aug4,yellow_IMG_20260406_120430,1,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r1_c2_aug4.jpg,True,IMG_20260406_120430_r1_c2,train
IMG_20260406_120430_r2_c0_aug1,yellow_IMG_20260406_120430,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c0_aug1.jpg,True,IMG_20260406_120430_r2_c0,train
IMG_20260406_120430_r2_c0_aug2,yellow_IMG_20260406_120430,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c0_aug2.jpg,True,IMG_20260406_120430_r2_c0,train
IMG_20260406_120430_r2_c0_aug3,yellow_IMG_20260406_120430,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c0_aug3.jpg,True,IMG_20260406_120430_r2_c0,train
IMG_20260406_120430_r2_c0_aug4,yellow_IMG_20260406_120430,2,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c0_aug4.jpg,True,IMG_20260406_120430_r2_c0,train
IMG_20260406_120430_r2_c1_aug1,yellow_IMG_20260406_120430,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c1_aug1.jpg,True,IMG_20260406_120430_r2_c1,train
IMG_20260406_120430_r2_c1_aug2,yellow_IMG_20260406_120430,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c1_aug2.jpg,True,IMG_20260406_120430_r2_c1,train
IMG_20260406_120430_r2_c1_aug3,yellow_IMG_20260406_120430,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c1_aug3.jpg,True,IMG_20260406_120430_r2_c1,train
IMG_20260406_120430_r2_c1_aug4,yellow_IMG_20260406_120430,2,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c1_aug4.jpg,True,IMG_20260406_120430_r2_c1,train
IMG_20260406_120430_r2_c2_aug1,yellow_IMG_20260406_120430,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c2_aug1.jpg,True,IMG_20260406_120430_r2_c2,train
IMG_20260406_120430_r2_c2_aug2,yellow_IMG_20260406_120430,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c2_aug2.jpg,True,IMG_20260406_120430_r2_c2,train
IMG_20260406_120430_r2_c2_aug3,yellow_IMG_20260406_120430,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c2_aug3.jpg,True,IMG_20260406_120430_r2_c2,train
IMG_20260406_120430_r2_c2_aug4,yellow_IMG_20260406_120430,2,2,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120430_r2_c2_aug4.jpg,True,IMG_20260406_120430_r2_c2,train
IMG_20260406_120443_r0_c0_aug1,yellow_IMG_20260406_120443,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120443_r0_c0_aug1.jpg,True,IMG_20260406_120443_r0_c0,train
IMG_20260406_120443_r0_c0_aug2,yellow_IMG_20260406_120443,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120443_r0_c0_aug2.jpg,True,IMG_20260406_120443_r0_c0,train
IMG_20260406_120443_r0_c0_aug3,yellow_IMG_20260406_120443,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120443_r0_c0_aug3.jpg,True,IMG_20260406_120443_r0_c0,train
IMG_20260406_120443_r0_c0_aug4,yellow_IMG_20260406_120443,0,0,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120443_r0_c0_aug4.jpg,True,IMG_20260406_120443_r0_c0,train
IMG_20260406_120443_r0_c1_aug1,yellow_IMG_20260406_120443,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120443_r0_c1_aug1.jpg,True,IMG_20260406_120443_r0_c1,train
IMG_20260406_120443_r0_c1_aug2,yellow_IMG_20260406_120443,0,1,yellow,/content/data/augmented_roi/yellow/IMG_20260406_120443_r0_c1_aug2.jpg,True,IMG_20260406_120443_r0_c1,train
